,Solic,prediccion
1872,108520,0
1873,108558,0
1874,108564,0
1875,108568,0
1876,108570,0
1877,108574,0
1878,108578,1
1879,108598,0
1880,108612,0
1881,108614,0
1882,108616,1
1883,108632,0
1884,108636,1
1885,108638,0
1886,108640,0
1887,108642,0
1888,108644,0
1889,108660,0
1890,108672,1
1891,108674,1
1892,108686,0
1893,108698,0
1894,108704,1
1895,108716,0
1896,108722,0
1897,108724,0
1898,108726,0
1899,108728,0
1900,108730,1
1901,108738,0
1902,108752,1
1903,108762,0
1904,108764,0
1905,108768,0
1906,108776,0
1907,108784,0
1908,108788,0
1909,108798,0
1910,108800,0
1911,108804,0
1912,108806,0
1913,108810,0
1914,108832,0
1915,108834,1
1916,108836,1
1917,108874,0
1918,108878,0
1919,108904,1
1920,108920,1
1921,108946,0
1922,108950,0
1923,108952,0
1924,108968,1
1925,108972,0
1926,108978,1
1927,108984,0
1928,108986,1
1929,108998,0
1930,109008,0
1931,109010,1
1932,109014,0
1933,109020,0
1934,109022,1
1935,109032,0
1936,109036,0
1937,109040,0
1938,109042,0
1939,109062,0
1940,109076,0
1941,109080,0
1942,109096,1
1943,109108,0
1944,109114,0
1945,109132,0
1946,109144,1
1947,109156,0
1948,109160,0
1949,109176,0
1950,109180,0
1951,109190,0
1952,109204,0
1953,109210,0
1954,109224,0
1955,109226,0
1956,109228,0
1957,109258,0
1958,109260,0
1959,109272,1
1960,109274,0
1961,109276,0
1962,109280,1
1963,109286,1
1964,109302,0
1965,109306,0
1966,109314,0
1967,109346,1
1968,109348,0
1969,109362,0
1970,109374,0
1971,109382,0
1972,109388,0
1973,109400,0
1974,109406,1
1975,109432,1
1976,109452,0
1977,109468,0
1978,109476,1
1979,109504,1
1980,109514,0
1981,109516,0
1982,109518,0
1983,109528,0
1984,109534,0
1985,109540,0
1986,109550,0
1987,109556,0
1988,109566,0
1989,109576,0
1990,109580,0
1991,109590,0
1992,109600,0
1993,109602,0
1994,109612,0
1995,109626,1
1996,109634,0
1997,109652,1
1998,109654,0
1999,109666,1
2000,109668,0
2001,109688,0
2002,109716,0
2003,109724,0
2004,109740,0
2005,109750,0
2006,109770,1
2007,109846,0
2008,109858,0
2009,109862,0
2010,109876,1
2011,110020,1
2012,110036,1
2013,110072,0
2014,110188,0
2015,110236,0
2016,110238,1
2017,110284,0
2018,110296,0
2019,110418,0
2020,110468,0
2021,110500,0
2022,110612,0
2023,110624,0
2024,110662,0
2025,110696,1
2026,110708,0
2027,110754,1
2028,110884,0
2029,110970,1
2030,111002,0
2031,111004,1
2032,111022,1
2033,111108,0
2034,111218,0
2035,111240,0
2036,112166,0
2037,112624,0
2038,113222,0
2039,113232,0
2040,113266,0
2041,113282,1
2042,113294,0
2043,113296,0
2044,113300,0
2045,113302,1
2046,113310,0
2047,113316,0
2048,113324,0
2049,113342,0
2050,113346,0
2051,113352,0
2052,113356,0
2053,113380,1
2054,113392,0
2055,113396,1
2056,113414,0
2057,113440,0
2058,113444,0
2059,113446,0
2060,113456,1
2061,113504,0
2062,113528,0
2063,113542,0
2064,113544,0
2065,113546,0
2066,113552,0
2067,113592,0
2068,113594,0
2069,113596,0
2070,113626,1
2071,113630,0
2072,113658,0
2073,113672,0
2074,113684,0
2075,113706,0
2076,113720,0
2077,113736,0
2078,113752,0
2079,113754,0
2080,113786,0
2081,113804,1
2082,113814,0
2083,113842,0
2084,113848,0
2085,113862,0
2086,113870,0
2087,113878,0
2088,113882,1
2089,113884,1
2090,113888,0
2091,113902,0
2092,113916,0
2093,113982,0
2094,113984,0
2095,114012,0
2096,114014,1
2097,114028,1
2098,114032,0
2099,114066,0
2100,114070,1
2101,114078,0
2102,114082,0
2103,114088,0
2104,114096,1
2105,114116,0
2106,114124,1
2107,114128,1
2108,114132,1
2109,114150,0
2110,114156,0
2111,114186,0
2112,114210,0
2113,114214,0
2114,114220,0
2115,114242,1
2116,114248,0
2117,114250,0
2118,114252,0
2119,114254,1
2120,114258,0
2121,114262,0
2122,114268,1
2123,114270,1
2124,114280,1
2125,114282,0
2126,114294,1
2127,114298,0
2128,114304,0
2129,114330,0
2130,114332,0
2131,114342,0
2132,114362,0
2133,114378,1
2134,114394,1
2135,114422,0
2136,114428,0
2137,114434,0
2138,114444,1
2139,114458,0
2140,114476,0
2141,114478,1
2142,114484,1
2143,114492,1
2144,114506,1
2145,114508,0
2146,114510,0
2147,114514,0
2148,114526,0
2149,114530,1
2150,114532,0
2151,114536,0
2152,114546,1
2153,114554,1
2154,114556,1
2155,114564,1
2156,114592,0
2157,114610,0
2158,114628,0
2159,114630,0
2160,114640,1
2161,114642,0
2162,114644,1
2163,114648,0
2164,114674,0
2165,114682,0
2166,114686,0
2167,114700,0
2168,114706,0
2169,114762,0
2170,114766,0
2171,114770,1
2172,114774,0
2173,114810,0
2174,114812,0
2175,114820,0
2176,114832,0
2177,114838,1
2178,114840,0
2179,114856,0
2180,114864,0
2181,114876,0
2182,114898,0
2183,114912,1
2184,114916,0
2185,114920,0
2186,114950,0
2187,114952,1
2188,114956,1
2189,114958,1
2190,114974,1
2191,114984,0
2192,114998,0
2193,115016,1
2194,115022,1
2195,115032,0
2196,115044,0
2197,115062,0
2198,115116,0
2199,115118,0
2200,115122,0
2201,115124,0
2202,115130,0
2203,115132,1
2204,115136,0
2205,115156,0
2206,115174,0
2207,115182,0
2208,115190,0
2209,115196,0
2210,115206,1
2211,115210,0
2212,115218,0
2213,115226,0
2214,115258,0
2215,115272,1
2216,115294,0
2217,115302,0
2218,115308,0
2219,115340,1
2220,115344,1
2221,115350,0
2222,115366,0
2223,115370,0
2224,115394,0
2225,115396,0
2226,115422,0
2227,115438,0
2228,115448,0
2229,115462,0
2230,115484,0
2231,115488,0
2232,115494,1
2233,115506,0
2234,115512,0
2235,115514,1
2236,115526,0
2237,115532,1
2238,115540,1
2239,115548,0
2240,115550,0
2241,115552,0
2242,115562,0
2243,115570,0
2244,115582,0
2245,115590,0
2246,115594,1
2247,115596,1
2248,115602,1
2249,115632,0
2250,115636,1
2251,115662,1
2252,115668,1
2253,115700,0
2254,115702,1
2255,115748,0
2256,115754,0
2257,115758,0
2258,115762,1
2259,115788,0
2260,115808,0
2261,115814,1
2262,115842,0
2263,115866,0
2264,115868,0
2265,115872,0
2266,115878,0
2267,115892,0
2268,115906,0
2269,115918,0
2270,115926,0
2271,115946,1
2272,115958,0
2273,115960,0
2274,115990,0
2275,115998,0
2276,116024,0
2277,116032,0
2278,116042,0
2279,116044,0
2280,116046,1
2281,116066,0
2282,116090,1
2283,116116,1
2284,116118,0
2285,116120,0
2286,116132,0
2287,116144,1
2288,116154,0
2289,116176,0
2290,116182,1
2291,116200,1
2292,116204,1
2293,116214,0
2294,116216,1
2295,116238,0
2296,116250,0
2297,116266,1
2298,116302,0
2299,116306,0
2300,116308,1
2301,116324,0
2302,116334,1
2303,116338,1
2304,116340,0
2305,116362,0
2306,116376,0
2307,116388,0
2308,116392,0
2309,116422,0
2310,116456,0
2311,116458,0
2312,116464,0
2313,116470,0
2314,116474,0
2315,116490,0
2316,116500,0
2317,116520,1
2318,116560,0
2319,116568,0
2320,116572,1
2321,116580,0
2322,116634,0
2323,116636,1
2324,116672,0
2325,116676,1
2326,116686,0
2327,116688,0
2328,116696,1
2329,116698,0
2330,116714,0
2331,116720,0
2332,116726,1
2333,116732,0
2334,116760,0
2335,116776,0
2336,116778,0
2337,116792,0
2338,116794,1
2339,116808,1
2340,116824,0
2341,116830,1
2342,116836,1
2343,116846,1
2344,116856,0
2345,116870,0
2346,116890,0
2347,116898,0
2348,116908,0
2349,116920,1
2350,116960,0
2351,116982,0
2352,116992,0
2353,117010,0
2354,117028,1
2355,117040,0
2356,117070,0
2357,117102,1
2358,117120,0
2359,117132,1
2360,117134,1
2361,117136,0
2362,117152,0
2363,117156,0
2364,117176,0
2365,117184,0
2366,117226,0
2367,117228,0
2368,117236,0
2369,117244,1
2370,117248,0
2371,117258,0
2372,117272,0
2373,117288,0
2374,117304,0
2375,117314,0
2376,117322,0
2377,117344,1
2378,117364,1
2379,117376,0
2380,117380,0
2381,117382,0
2382,117386,0
2383,117418,0
2384,117430,0
2385,117442,0
2386,117470,0
2387,117478,0
2388,117482,0
2389,117484,0
2390,117498,1
2391,117524,1
2392,117532,1
2393,117540,0
2394,117560,1
2395,117562,0
2396,117584,0
2397,117618,1
2398,117622,1
2399,117626,0
2400,117628,0
2401,117632,1
2402,117638,1
2403,117646,0
2404,117654,0
2405,117658,0
2406,117664,1
2407,117668,0
2408,117670,0
2409,117690,0
2410,117700,1
2411,117722,0
2412,117724,0
2413,117764,0
2414,117778,0
2415,117782,0
2416,117788,0
2417,117820,1
2418,117834,0
2419,117838,0
2420,117862,0
2421,117864,0
2422,117882,0
2423,117892,1
2424,117896,0
2425,117898,0
2426,117902,0
2427,117906,1
2428,117916,1
2429,117924,0
2430,117932,1
2431,117990,0
2432,117998,0
2433,118000,0
2434,118008,0
2435,118012,0
2436,118018,0
2437,118028,0
2438,118064,1
2439,118070,0
2440,118074,0
2441,118076,0
2442,118078,0
2443,118092,0
2444,118096,0
2445,118098,1
2446,118116,0
2447,118132,1
2448,118136,0
2449,118138,0
2450,118148,1
2451,118164,0
2452,118196,0
2453,118198,0
2454,118210,0
2455,118216,0
2456,118238,1
2457,118244,0
2458,118256,0
2459,118266,0
2460,118280,1
2461,118286,0
2462,118288,1
2463,118292,0
2464,118296,1
2465,118314,0
2466,118326,0
2467,118330,1
2468,118332,1
2469,118340,0
2470,118384,0
2471,118386,0
2472,118412,0
2473,118436,0
2474,118440,0
2475,118448,0
2476,118464,0
2477,118472,0
2478,119392,0
2479,119400,0
2480,119408,0
2481,119428,0
2482,119436,0
2483,119440,1
2484,119444,0
2485,119462,0
2486,119470,0
2487,119502,0
2488,119538,1
2489,119794,0
2490,119978,0
2491,120020,0
2492,120640,0
2493,120770,0
2494,120772,0
2495,120774,0
2496,121050,1
2497,121060,0
2498,121066,0
2499,121070,0
2500,121072,0
2501,121128,1
2502,121132,1
2503,121134,1
2504,121152,0
2505,121692,1
2506,121698,0
2507,121720,0
2508,121734,0
2509,121736,0
2510,121742,1
2511,121744,1
2512,121870,0
2513,122144,0
2514,122238,1
2515,122268,0
2516,122564,0
2517,123026,0
2518,123054,1
2519,123060,0
2520,123140,0
2521,123192,1
2522,123196,0
2523,123712,0
2524,123716,0
2525,124134,0
2526,124146,0
2527,124156,0
2528,124206,0
2529,124212,1
2530,124216,0
2531,124218,1
2532,124234,1
2533,124238,0
2534,124718,1
2535,124752,1
2536,124792,0
2537,124818,0
2538,124826,0
2539,124990,0
2540,125420,0
2541,125630,0
2542,125640,0
2543,125688,0
2544,125694,0
2545,125696,0
2546,125698,1
2547,125710,0
2548,125736,1
2549,125738,0
2550,125864,0
2551,126016,0
2552,126060,0
2553,126062,0
2554,126068,1
2555,126110,0
2556,126414,1
2557,126426,0
2558,126438,1
2559,126604,0
2560,126610,0
2561,126716,1
2562,126736,1
2563,126774,1
2564,126776,1
2565,126796,0
2566,126808,0
2567,126818,0
2568,127112,1
2569,127120,0
2570,127484,0
2571,127512,0
2572,127518,0
2573,127624,0
2574,127644,0
2575,127658,1
2576,127660,0
2577,128126,1
2578,128670,1
2579,128672,0
2580,128716,0
2581,128720,0
2582,128726,1
2583,128740,1
2584,128748,0
2585,128750,0
2586,128764,0
2587,128790,0
2588,128808,0
2589,128814,1
2590,128816,0
2591,128830,0
2592,128832,0
2593,128840,0
2594,128858,0
2595,128860,0
2596,128864,0
2597,128878,0
2598,128882,1
2599,128886,0
2600,128892,0
2601,128896,1
2602,128924,0
2603,128936,0
2604,128940,0
2605,128944,0
2606,129024,0
2607,129032,0
2608,129060,0
2609,129072,0
2610,129078,1
2611,129098,1
2612,129120,0
2613,129126,1
2614,129138,1
2615,129156,0
2616,129186,0
2617,129208,0
2618,129222,0
2619,129224,1
2620,129226,0
2621,129246,1
2622,129250,0
2623,129276,1
2624,129278,0
2625,129298,0
2626,129322,0
2627,129324,0
2628,129334,0
2629,129342,0
2630,129350,0
2631,129358,0
2632,129364,0
2633,129374,0
2634,129376,1
2635,129378,0
2636,129392,1
2637,129408,0
2638,129414,0
2639,129428,0
2640,129432,0
2641,129444,0
2642,129452,0
2643,129454,0
2644,129458,1
2645,129464,0
2646,129474,0
2647,129490,0
2648,129492,0
2649,129496,0
2650,129502,1
2651,129518,0
2652,129538,0
2653,129564,0
2654,129568,0
2655,129570,1
2656,129582,0
2657,129592,1
2658,129598,0
2659,129606,0
2660,129616,0
2661,129636,0
2662,129642,1
2663,129646,0
2664,129648,1
2665,129664,1
2666,129672,0
2667,129676,0
2668,129696,0
2669,129708,1
2670,129718,0
2671,129726,0
2672,129742,0
2673,129744,0
2674,129758,0
2675,129762,0
2676,129772,0
2677,129782,0
2678,129786,0
2679,129800,0
2680,129810,1
2681,129814,0
2682,129836,1
2683,129838,1
2684,129844,1
2685,129854,0
2686,129856,1
2687,129868,0
2688,129876,0
2689,129888,0
2690,129892,0
2691,129894,0
2692,129898,1
2693,129900,0
2694,129906,0
2695,129908,0
2696,129912,0
2697,129932,1
2698,129944,0
2699,129952,0
2700,129968,0
2701,129986,0
2702,129994,0
2703,130002,0
2704,130008,0
2705,130010,1
2706,130012,1
2707,130036,0
2708,130042,0
2709,130056,0
2710,130064,0
2711,130066,1
2712,130092,1
2713,130096,1
2714,130118,0
2715,130138,1
2716,130150,0
2717,130156,0
2718,130164,0
2719,130170,0
2720,130176,0
2721,130186,0
2722,130194,1
2723,130198,1
2724,130202,0
2725,130206,0
2726,130210,1
2727,130214,1
2728,130216,1
2729,130242,0
2730,130244,0
2731,130248,0
2732,130252,1
2733,130270,1
2734,130276,0
2735,130280,0
2736,130284,0
2737,130290,0
2738,130292,0
2739,130294,0
2740,130302,0
2741,130312,0
2742,130314,0
2743,130344,0
2744,130356,0
2745,130358,0
2746,130366,0
2747,130376,0
2748,130384,0
2749,130424,0
2750,130434,0
2751,130450,1
2752,130474,0
2753,130478,1
2754,130480,0
2755,130510,0
2756,130514,1
2757,130534,0
2758,130536,0
2759,130554,1
2760,130570,0
2761,130602,1
2762,130614,0
2763,130616,0
2764,130628,1
2765,130630,1
2766,130640,0
2767,130648,0
2768,130652,0
2769,130656,1
2770,130662,0
2771,130666,0
2772,130698,0
2773,130718,0
2774,130726,0
2775,130734,0
2776,130736,0
2777,130744,0
2778,130758,1
2779,130774,1
2780,130780,0
2781,130782,0
2782,130800,0
2783,130808,0
2784,130812,0
2785,130822,1
2786,130852,0
2787,130860,0
2788,130880,1
2789,130890,0
2790,130900,0
2791,130912,0
2792,130914,0
2793,130926,1
2794,130932,0
2795,130938,0
2796,130954,0
2797,130960,0
2798,130964,0
2799,130966,0
2800,130980,0
2801,130986,0
2802,130988,0
2803,130998,0
2804,131002,0
2805,131004,0
2806,131006,1
2807,131020,0
2808,131034,0
2809,131042,1
2810,131052,0
2811,131054,0
2812,131060,0
2813,131076,0
2814,131092,0
2815,131108,0
2816,131132,1
2817,131138,0
2818,131142,0
2819,131146,0
2820,131156,0
2821,131158,1
2822,131174,0
2823,131178,0
2824,131190,0
2825,131202,0
2826,131208,0
2827,131212,1
2828,131248,0
2829,131260,1
2830,131278,0
2831,131282,0
2832,131284,0
2833,131290,0
2834,131304,0
2835,131334,0
2836,131342,1
2837,131376,0
2838,131382,1
2839,131388,1
2840,131392,0
2841,131398,0
2842,131400,0
2843,131426,1
2844,131432,0
2845,131440,0
2846,131458,0
2847,131462,0
2848,131470,0
2849,131474,0
2850,131482,0
2851,131492,0
2852,131498,1
2853,131502,0
2854,131518,1
2855,131520,0
2856,131526,1
2857,131530,0
2858,131548,0
2859,131564,0
2860,131572,0
2861,131588,1
2862,131592,0
2863,131600,0
2864,131640,1
2865,131648,1
2866,131650,0
2867,131664,1
2868,131668,0
2869,131670,0
2870,131696,0
2871,131704,0
2872,131706,0
2873,131714,1
2874,131728,0
2875,131744,0
2876,131758,0
2877,131760,0
2878,131764,0
2879,131770,0
2880,131772,0
2881,131780,0
2882,131782,0
2883,131794,0
2884,131796,0
2885,131806,0
2886,131810,0
2887,131830,1
2888,131840,1
2889,131844,0
2890,131862,0
2891,131864,0
2892,131868,1
2893,131874,0
2894,131894,0
2895,131904,1
2896,131910,0
2897,131940,0
2898,131942,0
2899,131948,0
2900,131952,0
2901,131962,0
2902,131966,0
2903,131980,0
2904,131992,0
2905,132008,1
2906,132036,1
2907,132038,0
2908,132044,0
2909,132050,0
2910,132060,0
2911,132068,1
2912,132072,0
2913,132076,0
2914,132078,0
2915,132082,0
2916,132088,0
2917,132100,0
2918,132104,1
2919,132106,1
2920,132120,0
2921,132124,0
2922,132126,0
2923,132134,0
2924,132142,0
2925,132148,0
2926,132150,1
2927,132156,1
2928,132160,1
2929,132162,0
2930,132170,1
2931,132182,0
2932,132186,0
2933,132194,0
2934,132216,1
2935,132228,0
2936,132230,0
2937,132242,0
2938,132250,0
2939,132268,1
2940,132278,0
2941,132286,0
2942,132288,0
2943,132296,0
2944,132300,0
2945,132310,0
2946,132346,0
2947,132348,0
2948,132356,0
2949,132362,1
2950,132376,1
2951,132382,0
2952,132388,0
2953,132398,0
2954,132404,0
2955,132408,1
2956,132430,0
2957,132432,1
2958,132440,0
2959,132454,0
2960,132458,0
2961,132482,0
2962,132494,1
2963,132498,1
2964,132502,0
2965,132510,0
2966,132518,0
2967,132524,0
2968,132526,1
2969,132570,0
2970,132574,1
2971,132580,0
2972,132588,0
2973,132610,0
2974,132630,1
2975,132632,1
2976,132634,0
2977,132636,0
2978,132640,0
2979,132644,0
2980,132650,1
2981,132652,0
2982,132654,0
2983,132662,0
2984,132696,1
2985,132698,0
2986,132700,1
2987,132704,0
2988,132708,0
2989,132718,0
2990,132738,0
2991,132740,0
2992,132750,0
2993,132754,1
2994,132756,0
2995,132764,0
2996,132766,1
2997,132768,0
2998,132796,0
2999,132812,0
3000,132814,0
3001,132822,1
3002,132828,0
3003,132842,1
3004,132882,0
3005,132906,0
3006,132908,1
3007,132912,0
3008,132914,0
3009,132928,1
3010,132942,1
3011,132950,0
3012,132982,0
3013,132986,0
3014,132988,1
3015,133012,0
3016,133064,0
3017,133072,0
3018,133074,0
3019,133076,0
3020,133082,0
3021,133084,0
3022,133086,0
3023,133096,0
3024,133100,0
3025,133102,0
3026,133106,0
3027,133150,0
3028,133198,0
3029,133200,0
3030,133228,1
3031,133234,0
3032,133236,1
3033,133240,0
3034,133288,1
3035,133292,0
3036,133294,0
3037,133324,0
3038,133342,1
3039,133348,0
3040,133368,0
3041,133380,0
3042,133394,1
3043,133406,1
3044,133408,1
3045,133412,1
3046,133416,0
3047,133420,1
3048,133424,1
3049,133426,0
3050,133436,0
3051,133466,0
3052,133496,1
3053,133512,0
3054,133520,1
3055,133552,1
3056,133564,0
3057,133570,0
3058,133588,1
3059,133604,0
3060,133608,0
3061,133628,1
3062,133632,1
3063,133634,1
3064,133638,0
3065,133642,1
3066,133668,0
3067,133670,0
3068,133672,0
3069,133708,0
3070,133712,0
3071,133716,1
3072,133742,0
3073,133748,0
3074,133766,0
3075,133772,0
3076,133782,1
3077,133804,0
3078,133818,0
3079,133822,0
3080,133828,0
3081,133832,0
3082,133838,1
3083,133844,0
3084,133848,0
3085,133850,0
3086,133852,0
3087,133854,0
3088,133872,0
3089,133878,0
3090,133882,0
3091,133884,1
3092,133890,1
3093,133930,0
3094,133936,0
3095,133940,0
3096,133950,0
3097,133960,1
3098,133990,0
3099,133994,1
3100,134008,0
3101,134016,0
3102,134064,0
3103,134084,0
3104,134088,0
3105,134090,0
3106,134094,1
3107,134102,0
3108,134104,0
3109,134106,1
3110,134118,0
3111,134122,0
3112,134128,0
3113,134130,0
3114,134132,1
3115,134136,0
3116,134138,1
3117,134150,1
3118,134160,0
3119,134190,0
3120,134194,0
3121,134212,0
3122,134240,0
3123,134248,0
3124,134254,1
3125,134256,0
3126,134260,0
3127,134266,1
3128,134290,1
3129,134340,0
3130,134346,0
